	author_title	list_date	rank_this_wk	num_wks_on_list	rank_last_wk	isbn
4898	Linda Lael Miller**A MCKETTRICK CHRISTMAS	2008-11-01	18.0	0	0.0	9780373773022
4899	Linda Lael Miller**AUSTIN	2010-07-04	2.0	1	0.0	9780373774463
4900	Linda Lael Miller**AUSTIN	2010-07-11	3.0	2	2.0	9780373774463
4901	Linda Lael Miller**AUSTIN	2010-07-18	12.0	3	3.0	9780373774463
4902	Linda Lael Miller**AUSTIN	2010-07-25	14.0	4	12.0	9780373774463
4903	Linda Lael Miller**GARRETT	2010-05-30	2.0	1	0.0	9780373774418
4904	Linda Lael Miller**GARRETT	2010-06-06	4.0	2	2.0	9780373774418
4905	Linda Lael Miller**GARRETT	2010-06-13	7.0	3	4.0	9780373774418
4906	Linda Lael Miller**GARRETT	2010-06-20	15.0	4	7.0	9780373774418
4907	Linda Lael Miller**MCKETTRICK’S CHOICE	2010-11-28	14.0	1	0.0	9780373774920
4908	Linda Lael Miller**MCKETTRICK’S CHOICE	2010-12-05	13.0	2	14.0	9780373774920
4909	Linda Lael Miller**MONTANA CREEDS: DYLAN	2009-02-28	3.0	1	0.0	9780373773589
4910	Linda Lael Miller**MONTANA CREEDS: DYLAN	2009-03-07	5.0	2	3.0	9780373773589
4911	Linda Lael Miller**MONTANA CREEDS: DYLAN	2009-03-14	7.0	3	5.0	9780373773589
4912	Linda Lael Miller**MONTANA CREEDS: DYLAN	2009-03-21	9.0	4	7.0	9780373773589
4913	Linda Lael Miller**MONTANA CREEDS: DYLAN	2009-03-28	18.0	5	9.0	9780373773589
4914	Linda Lael Miller**MONTANA CREEDS: LOGAN	2009-01-31	2.0	1	0.0	9780373773534
4915	Linda Lael Miller**MONTANA CREEDS: LOGAN	2009-02-07	4.0	2	0.0	9780373773534
4916	Linda Lael Miller**MONTANA CREEDS: LOGAN	2009-02-14	7.0	3	0.0	9780373773534
4917	Linda Lael Miller**MONTANA CREEDS: LOGAN	2009-02-21	13.0	4	0.0	9780373773534
4918	Linda Lael Miller**MONTANA CREEDS: LOGAN	2009-02-28	14.0	5	13.0	9780373773534
4919	Linda Lael Miller**MONTANA CREEDS: TYLER	2009-04-04	2.0	1	0.0	9780373773640
4920	Linda Lael Miller**MONTANA CREEDS: TYLER	2009-04-11	5.0	2	2.0	9780373773640
4921	Linda Lael Miller**MONTANA CREEDS: TYLER	2009-04-18	6.0	3	5.0	9780373773640
4922	Linda Lael Miller**MONTANA CREEDS: TYLER	2009-04-25	12.0	4	6.0	9780373773640
4923	Linda Lael Miller**TATE	2010-01-31	5.0	1	0.0	9780373774364
4924	Linda Lael Miller**TATE	2010-02-07	3.0	2	5.0	9780373774364
4925	Linda Lael Miller**TATE	2010-02-14	18.0	3	3.0	9780373774364
4926	Linda Lael Miller**TATE	2010-02-21	12.0	4	18.0	9780373774364
4927	Linda Lael Miller**THE BRIDEGROOM	2009-08-01	9.0	1	0.0	9780373773886
4928	Linda Lael Miller**THE BRIDEGROOM	2009-08-08	13.0	2	9.0	9780373773886
4929	Linda Lael Miller**THE CHRISTMAS BRIDES	2010-10-31	15.0	1	0.0	9780373775026
4930	Linda Lael Miller**THE CHRISTMAS BRIDES	2010-11-07	16.0	2	15.0	9780373775026
4931	Linda Lael Miller**THE CHRISTMAS BRIDES	2010-11-14	17.0	3	16.0	9780373775026
4932	Linda Lael Miller**THE CHRISTMAS BRIDES	2010-11-21	16.0	4	17.0	9780373775026
4933	Linda Lael Miller**THE MCKETTRICK LEGEND	2011-01-09	15.0	1	0.0	9780373776238
4934	Linda Lael Miller**THE RUSTLER	2008-10-04	10.0	1	0.0	9780373773305
4935	Linda Lael Miller**THE RUSTLER	2008-10-11	17.0	2	0.0	9780373773305
4936	Lisa Gardner**HIDE	2008-05-24	4.0	1	0.0	9780553588088
4937	Lisa Gardner**HIDE	2008-05-31	4.0	2	0.0	9780553588088
4938	Lisa Gardner**HIDE	2008-06-07	9.0	3	0.0	9780553588088
4939	Lisa Gardner**HIDE	2008-06-14	11.0	4	0.0	9780553588088
4940	Lisa Gardner**HIDE	2008-06-21	7.0	5	0.0	9780553588088
4941	Lisa Gardner**LIVE TO TELL	2010-07-18	10.0	1	0.0	9780553591910
4942	Lisa Gardner**LIVE TO TELL	2010-07-25	15.0	2	10.0	9780553591910
4943	Lisa Gardner**LIVE TO TELL	2011-01-02	14.0	1	0.0	9780553591910
4944	Lisa Gardner**LIVE TO TELL	2011-01-09	4.0	2	14.0	9780553591910
4945	Lisa Gardner**LIVE TO TELL	2011-01-16	4.0	3	4.0	9780553591910
4946	Lisa Gardner**LIVE TO TELL	2011-01-23	5.0	4	4.0	9780553591910
4947	Lisa Gardner**SAY GOODBYE	2008-07-19	12.0	1	0.0	9780553804331
4948	Lisa Gardner**SAY GOODBYE	2008-07-26	14.0	2	12.0	9780553804331
4949	Lisa Gardner**SAY GOODBYE	2008-08-02	20.0	0	0.0	9780553804331
4950	Lisa Gardner**SAY GOODBYE	2009-05-23	5.0	1	0.0	9780553804331
4951	Lisa Gardner**SAY GOODBYE	2009-05-30	7.0	2	5.0	9780553804331
4952	Lisa Gardner**SAY GOODBYE	2009-06-06	12.0	3	7.0	9780553804331
4953	Lisa Gardner**SAY GOODBYE	2009-06-13	17.0	4	12.0	9780553804331
4954	Lisa Gardner**SAY GOODBYE	2009-06-20	19.0	5	17.0	9780553804331
4955	Lisa Gardner**THE NEIGHBOR	2009-06-20	9.0	1	0.0	9780553807233
4956	Lisa Gardner**THE NEIGHBOR	2009-06-27	16.0	2	9.0	9780553807233
4957	Lisa Gardner**THE NEIGHBOR	2009-07-04	19.0	0	0.0	9780553807233
4958	Lisa Gardner**THE NEIGHBOR	2010-06-27	5.0	1	0.0	9780553807233
4959	Lisa Gardner**THE NEIGHBOR	2010-07-04	9.0	2	5.0	9780553807233
4960	Lisa Gardner**THE NEIGHBOR	2010-07-11	9.0	3	9.0	9780553807233
4961	Lisa Gardner**THE NEIGHBOR	2010-07-18	9.0	4	9.0	9780553807233
4962	Lisa Gardner**THE NEIGHBOR	2010-07-25	9.0	5	9.0	9780553807233
4963	Lisa Genova**LEFT NEGLECTED	2011-01-16	17.0	0	0.0	9781439164631
4964	Lisa Genova**LEFT NEGLECTED	2011-01-23	19.0	0	0.0	9781439164631
4965	Lisa Genova**STILL ALICE	2009-01-10	5.0	1	0.0	9781439102817
4966	Lisa Genova**STILL ALICE	2009-01-17	7.0	2	0.0	9781439102817
4967	Lisa Genova**STILL ALICE	2009-01-24	8.0	3	0.0	9781439102817
4968	Lisa Genova**STILL ALICE	2009-01-31	8.0	4	0.0	9781439102817
4969	Lisa Genova**STILL ALICE	2009-02-07	7.0	5	0.0	9781439102817
4970	Lisa Genova**STILL ALICE	2009-02-14	7.0	6	0.0	9781439102817
4971	Lisa Genova**STILL ALICE	2009-02-21	9.0	7	0.0	9781439102817
4972	Lisa Genova**STILL ALICE	2009-02-28	9.0	8	9.0	9781439102817
4973	Lisa Genova**STILL ALICE	2009-03-07	10.0	9	9.0	9781439102817
4974	Lisa Genova**STILL ALICE	2009-03-14	16.0	10	10.0	9781439102817
4975	Lisa Genova**STILL ALICE	2009-03-21	8.0	11	16.0	9781439102817
4976	Lisa Genova**STILL ALICE	2009-03-28	12.0	12	8.0	9781439102817
4977	Lisa Genova**STILL ALICE	2009-04-04	16.0	13	12.0	9781439102817
4978	Lisa Genova**STILL ALICE	2009-05-02	20.0	14	0.0	9781439102817
4979	Lisa Jackson and Nancy Bush**WICKED GAME	2009-01-31	9.0	1	0.0	9781420103380
4980	Lisa Jackson and Nancy Bush**WICKED GAME	2009-02-07	8.0	2	0.0	9781420103380
4981	Lisa Jackson and Nancy Bush**WICKED GAME	2009-02-14	11.0	3	0.0	9781420103380
4982	Lisa Jackson and Nancy Bush**WICKED GAME	2009-02-21	10.0	4	0.0	9781420103380
4983	Lisa Jackson**CHOSEN TO DIE	2009-08-01	4.0	1	0.0	9781420102772
4984	Lisa Jackson**CHOSEN TO DIE	2009-08-08	4.0	2	4.0	9781420102772
4985	Lisa Jackson**CHOSEN TO DIE	2009-08-15	6.0	3	4.0	9781420102772
4986	Lisa Jackson**CHOSEN TO DIE	2009-08-22	14.0	4	6.0	9781420102772
4987	Lisa Jackson**LEFT TO DIE	2008-08-02	7.0	1	0.0	9781420102765
4988	Lisa Jackson**LEFT TO DIE	2008-08-09	5.0	2	0.0	9781420102765
4989	Lisa Jackson**LEFT TO DIE	2008-08-16	11.0	3	0.0	9781420102765
4990	Lisa Jackson**LEFT TO DIE	2008-08-23	6.0	4	0.0	9781420102765
4991	Lisa Jackson**LOST SOULS	2009-02-28	8.0	1	0.0	9780821779385
4992	Lisa Jackson**LOST SOULS	2009-03-07	8.0	2	8.0	9780821779385
4993	Lisa Jackson**LOST SOULS	2009-03-14	6.0	3	8.0	9780821779385
4994	Lisa Jackson**LOST SOULS	2009-03-21	6.0	4	6.0	9780821779385
4995	Lisa Jackson**LOST SOULS	2009-03-28	14.0	5	6.0	9780821779385
4996	Lisa Jackson**MALICE	2009-04-04	8.0	1	0.0	9780821779408
4997	Lisa Jackson**MALICE	2009-04-11	16.0	1	0.0	9780821779408
4998	Lisa Jackson**MALICE	2009-04-18	20.0	0	0.0	9780821779408
4999	Lisa Jackson**MALICE	2010-02-28	13.0	1	0.0	9780821779408
5000	Lisa Jackson**MALICE	2010-03-07	15.0	2	13.0	9780821779408
5001	Lisa Jackson**MALICE	2010-03-14	15.0	3	15.0	9780821779408
5002	Lisa Jackson**RUNNING SCARED	2010-08-01	9.0	1	0.0	9781420101829
5003	Lisa Jackson**RUNNING SCARED	2010-08-15	10.0	2	0.0	9781420101829
5004	Lisa Jackson**RUNNING SCARED	2010-08-22	8.0	3	10.0	9781420101829
5005	Lisa Jackson**RUNNING SCARED	2010-08-29	12.0	4	8.0	9781420101829
5006	Lisa Jackson**WITHOUT MERCY	2010-04-04	11.0	1	0.0	9780758225641
5007	Lisa Kleypas**A WALLFLOWER CHRISTMAS	2008-10-18	9.0	1	0.0	9780312533786
5008	Lisa Kleypas**CHRISTMAS EVE AT FRIDAY HARBOR	2010-10-31	18.0	0	0.0	9780312605865
5009	Lisa Kleypas**LOVE IN THE AFTERNOON	2010-07-04	3.0	1	0.0	9780312605391
5010	Lisa Kleypas**LOVE IN THE AFTERNOON	2010-07-11	7.0	2	3.0	9780312605391
5011	Lisa Kleypas**LOVE IN THE AFTERNOON	2010-07-18	10.0	3	7.0	9780312605391
5012	Lisa Kleypas**LOVE IN THE AFTERNOON	2010-07-25	12.0	4	10.0	9780312605391
5013	Lisa Kleypas**MARRIED BY MORNING	2010-05-30	3.0	1	0.0	9780312605384
5014	Lisa Kleypas**MARRIED BY MORNING	2010-06-06	6.0	2	3.0	9780312605384
5015	Lisa Kleypas**MARRIED BY MORNING	2010-06-13	10.0	3	6.0	9780312605384
5016	Lisa Kleypas**MARRIED BY MORNING	2010-06-20	8.0	4	10.0	9780312605384
5017	Lisa Kleypas**MARRIED BY MORNING	2010-06-27	19.0	5	8.0	9780312605384
5018	Lisa Kleypas**SEDUCE ME AT SUNRISE	2008-10-04	3.0	1	0.0	9780312949815
5019	Lisa Kleypas**SEDUCE ME AT SUNRISE	2008-10-11	10.0	2	0.0	9780312949815
5020	Lisa Kleypas**SEDUCE ME AT SUNRISE	2008-10-18	14.0	3	0.0	9780312949815
5021	Lisa Kleypas**SMOOTH TALKING STRANGER	2009-04-04	9.0	1	0.0	9780312351663
5022	Lisa Kleypas**SMOOTH TALKING STRANGER	2009-04-11	20.0	0	0.0	9780312351663
5023	Lisa Kleypas**SMOOTH TALKING STRANGER	2010-03-14	20.0	1	0.0	9780312351663
5024	Lisa Kleypas**TEMPT ME AT TWILIGHT	2009-09-26	2.0	1	0.0	9780312949822
5025	Lisa Kleypas**TEMPT ME AT TWILIGHT	2009-10-03	8.0	2	2.0	9780312949822
5026	Lisa Kleypas**TEMPT ME AT TWILIGHT	2009-10-10	11.0	3	8.0	9780312949822
5027	Lisa Lutz**THE SPELLMANS STRIKE AGAIN	2010-03-21	16.0	1	0.0	9781416593409
5028	Lisa Scottoline**LADY KILLER	2009-01-03	14.0	1	0.0	9780060833213
5029	Lisa Scottoline**LADY KILLER	2009-01-10	10.0	2	0.0	9780060833213
5030	Lisa Scottoline**LADY KILLER	2009-01-17	9.0	3	0.0	9780060833213
5031	Lisa Scottoline**LADY KILLER	2009-01-24	7.0	4	0.0	9780060833213
5032	Lisa Scottoline**LOOK AGAIN	2009-04-18	2.0	1	0.0	9780312380731
5033	Lisa Scottoline**LOOK AGAIN	2009-04-25	7.0	2	2.0	9780312380731
5034	Lisa Scottoline**LOOK AGAIN	2009-05-02	10.0	3	7.0	9780312380731
5035	Lisa Scottoline**LOOK AGAIN	2009-05-09	16.0	0	0.0	9780312380731
5036	Lisa Scottoline**LOOK AGAIN	2010-02-14	15.0	1	0.0	9780312380731
5037	Lisa Scottoline**LOOK AGAIN	2010-02-21	10.0	2	15.0	9780312380731
5038	Lisa Scottoline**LOOK AGAIN	2010-02-28	7.0	3	10.0	9780312380731
5039	Lisa Scottoline**LOOK AGAIN	2010-03-07	6.0	4	7.0	9780312380731
5040	Lisa Scottoline**LOOK AGAIN	2010-03-14	9.0	5	6.0	9780312380731
5041	Lisa Scottoline**LOOK AGAIN	2010-03-21	6.0	6	9.0	9780312380731
5042	Lisa Scottoline**LOOK AGAIN	2010-03-28	6.0	7	6.0	9780312380731
5043	Lisa Scottoline**LOOK AGAIN	2010-04-04	7.0	8	6.0	9780312380731
5044	Lisa Scottoline**LOOK AGAIN	2010-04-11	9.0	9	7.0	9780312380731
5045	Lisa Scottoline**LOOK AGAIN	2010-04-18	8.0	10	9.0	9780312380731
5046	Lisa Scottoline**LOOK AGAIN	2010-04-25	12.0	11	8.0	9780312380731
5047	Lisa Scottoline**LOOK AGAIN	2010-05-02	14.0	12	12.0	9780312380731
5048	Lisa Scottoline**LOOK AGAIN	2010-05-09	15.0	13	14.0	9780312380731
5049	Lisa Scottoline**LOOK AGAIN	2010-05-16	15.0	14	15.0	9780312380731
5050	Lisa Scottoline**LOOK AGAIN	2010-05-23	18.0	15	15.0	9780312380731
5051	Lisa Scottoline**THINK TWICE	2010-03-21	4.0	1	0.0	9780312380755
5052	Lisa Scottoline**THINK TWICE	2010-03-28	8.0	2	4.0	9780312380755
5053	Lisa Scottoline**THINK TWICE	2010-04-04	12.0	3	8.0	9780312380755
5054	Lisa See**SHANGHAI GIRLS	2009-05-30	4.0	1	0.0	9781400067114
5055	Lisa See**SHANGHAI GIRLS	2009-06-06	4.0	2	4.0	9781400067114
5056	Lisa See**SHANGHAI GIRLS	2009-06-13	7.0	3	4.0	9781400067114
5057	Lisa See**SHANGHAI GIRLS	2009-06-20	8.0	4	7.0	9781400067114
5058	Lisa See**SHANGHAI GIRLS	2009-06-27	9.0	5	8.0	9781400067114
5059	Lisa See**SHANGHAI GIRLS	2009-07-04	6.0	6	9.0	9781400067114
5060	Lisa See**SHANGHAI GIRLS	2009-07-11	12.0	7	6.0	9781400067114
5061	Lisa See**SHANGHAI GIRLS	2009-07-18	13.0	8	12.0	9781400067114
5062	Lisa See**SHANGHAI GIRLS	2009-07-25	15.0	9	13.0	9781400067114
5063	Lisa See**SHANGHAI GIRLS	2009-08-01	14.0	10	15.0	9781400067114
5064	Lisa See**SHANGHAI GIRLS	2009-08-08	17.0	0	0.0	9781400067114
5065	Lisa See**SHANGHAI GIRLS	2010-02-07	6.0	1	0.0	9781400067114
5066	Lisa See**SHANGHAI GIRLS	2010-02-14	6.0	2	6.0	9781400067114
5067	Lisa See**SHANGHAI GIRLS	2010-02-21	6.0	3	6.0	9781400067114
5068	Lisa See**SHANGHAI GIRLS	2010-02-28	8.0	4	6.0	9781400067114
5069	Lisa See**SHANGHAI GIRLS	2010-03-07	7.0	5	8.0	9781400067114
5070	Lisa See**SHANGHAI GIRLS	2010-03-14	14.0	6	7.0	9781400067114
5071	Lisa See**SHANGHAI GIRLS	2010-03-21	16.0	7	14.0	9781400067114
5072	Lisa See**SHANGHAI GIRLS	2010-03-28	14.0	8	16.0	9781400067114
5073	Lisa See**SHANGHAI GIRLS	2010-04-04	15.0	9	14.0	9781400067114
5074	Lisa See**SHANGHAI GIRLS	2010-04-11	14.0	10	15.0	9781400067114
5075	Lisa See**SHANGHAI GIRLS	2010-04-18	18.0	11	14.0	9781400067114
5076	Lisa See**SHANGHAI GIRLS	2010-04-25	20.0	12	18.0	9781400067114
5077	Lisa See**SHANGHAI GIRLS	2010-05-09	19.0	13	0.0	9781400067114
5078	Liz Carlyle**NEVER ROMANCE A RAKE	2008-07-26	5.0	1	0.0	9781416527169
5079	Liz Carlyle**NEVER ROMANCE A RAKE	2008-08-02	9.0	2	0.0	9781416527169
5080	Liz Carlyle**TEMPTED ALL NIGHT	2009-02-21	14.0	1	0.0	9781416593133
5081	Liz Carlyle**TEMPTED ALL NIGHT	2009-02-28	12.0	2	14.0	9781416593133
5082	Liz Carlyle**WICKED ALL DAY	2009-09-26	4.0	1	0.0	9781416594925
5083	Lois McMaster Bujold**CRYOBURN	2010-10-24	20.0	0	0.0	9781439133941
5084	Lora Leigh and Jaci Burton**NAUTI AND WILD	2010-08-08	11.0	1	0.0	9780425234426
5085	Lora Leigh**BENGAL'S HEART	2009-08-08	1.0	1	0.0	9780425229026
5086	Lora Leigh**BENGAL'S HEART	2009-08-15	17.0	2	1.0	9780425229026
5087	Lora Leigh**BLACK JACK	2010-03-07	7.0	1	0.0	9780312945824
5088	Lora Leigh**BLACK JACK	2010-03-14	11.0	2	7.0	9780312945824
5089	Lora Leigh**BLACK JACK	2010-03-21	15.0	3	11.0	9780312945824
5090	Lora Leigh**COYOTE’S MATE	2009-02-07	3.0	1	0.0	9780425226339
5091	Lora Leigh**COYOTE’S MATE	2009-02-14	6.0	2	0.0	9780425226339
5092	Lora Leigh**COYOTE’S MATE	2009-02-21	18.0	3	0.0	9780425226339
5093	Lora Leigh**GUILTY PLEASURE	2010-01-10	12.0	1	0.0	9780312541866
5094	Lora Leigh**GUILTY PLEASURE	2010-01-17	20.0	2	12.0	9780312541866
5095	Lora Leigh**HEAT SEEKER	2009-09-05	4.0	1	0.0	9781429929653
5096	Lora Leigh**HEAT SEEKER	2009-09-12	13.0	2	4.0	9781429929653
5097	Lora Leigh**HEAT SEEKER	2009-09-19	20.0	3	13.0	9781429929653
5098	Lora Leigh**LION'S HEAT	2010-04-11	3.0	1	0.0	9780425233801
5099	Lora Leigh**LION'S HEAT	2010-04-18	10.0	2	3.0	9780425233801
5100	Lora Leigh**LION'S HEAT	2010-04-25	14.0	3	10.0	9780425233801
5101	Lora Leigh**MAVERICK	2009-03-07	2.0	1	0.0	9780312945800
5102	Lora Leigh**MAVERICK	2009-03-14	11.0	2	2.0	9780312945800
5103	Lora Leigh**MAVERICK	2009-03-21	14.0	3	11.0	9780312945800
5104	Lora Leigh**MERCURY’S WAR	2008-10-11	4.0	1	0.0	9780425224182
5105	Lora Leigh**MERCURY’S WAR	2008-10-18	13.0	2	0.0	9780425224182
5106	Lora Leigh**NAUTI DECEPTIONS	2010-02-07	7.0	1	0.0	9780425232552
5107	Lora Leigh**NAUTI DREAMS	2008-08-09	8.0	1	0.0	9780425219515
5108	Lora Leigh**NAUTI INTENTIONS	2009-04-04	9.0	1	0.0	9780425226056
5109	Lora Leigh**NAUTI INTENTIONS	2009-04-11	5.0	2	9.0	9780425226056
5110	Lora Leigh**ONLY PLEASURE	2009-01-10	6.0	1	0.0	9780312368739
5111	Lora Leigh**ONLY PLEASURE	2009-01-17	16.0	2	0.0	9780312368739
5112	Lora Leigh**RENEGADE	2010-09-05	8.0	1	0.0	9780312945831
5113	Lora Leigh**RENEGADE	2010-09-12	13.0	2	8.0	9780312945831
5114	Lora Leigh**RENEGADE	2010-09-19	9.0	3	13.0	9780312945831
5115	Lora Leigh**STYX’S STORM	2010-10-10	5.0	1	0.0	9780425237397
5116	Lora Leigh**STYX’S STORM	2010-10-17	9.0	2	5.0	9780425237397
5117	Lora Leigh**STYX’S STORM	2010-10-24	14.0	3	9.0	9780425237397
5118	Lora Leigh**WILD CARD	2008-08-30	10.0	1	0.0	9780312945794
5119	Lora Leigh**WILD CARD	2008-09-06	13.0	2	0.0	9780312945794
5120	Lora Leigh, Angela Knight, Anya Bast and Allyson James**HOT FOR THE HOLIDAYS	2009-10-03	15.0	1	0.0	9780515147001
5121	Lora Leigh, Angela Knight, Anya Bast and Allyson James**HOT FOR THE HOLIDAYS	2009-10-10	14.0	2	15.0	9780515147001
5122	Lora Leigh, Red Garnier, Alexis Grant and Lorie O’Clare**MEN OF DANGER	2010-05-02	17.0	1	0.0	9780312576363
5123	Lori Foster**BACK IN BLACK	2010-02-07	7.0	1	0.0	9780425232989
5124	Lori Foster**BACK IN BLACK	2010-02-14	9.0	2	7.0	9780425232989
5125	Lori Foster**BACK IN BLACK	2010-02-21	14.0	3	9.0	9780425232989
5126	Lori Foster**MY MAN, MICHAEL	2009-01-31	4.0	1	0.0	9780425226292
5127	Lori Foster**MY MAN, MICHAEL	2009-02-07	15.0	2	0.0	9780425226292
5128	Lori Foster**MY MAN, MICHAEL	2009-02-14	20.0	3	0.0	9780425226292
5129	Lorna Barrett**BOOKPLATE SPECIAL	2009-11-07	20.0	1	0.0	9780425231197
5130	Lorna Barrett**CHAPTER AND HEARSE	2010-08-08	19.0	1	0.0	9780425236017
5131	Lorrie Moore**A GATE AT THE STAIRS	2009-09-05	10.0	1	0.0	9780375708466
5132	Lorrie Moore**A GATE AT THE STAIRS	2009-09-12	11.0	2	10.0	9780375708466
5133	Lorrie Moore**A GATE AT THE STAIRS	2009-09-19	10.0	3	11.0	9780375708466
5134	Lorrie Moore**A GATE AT THE STAIRS	2009-09-26	20.0	0	0.0	9780375708466
5135	Lorrie Moore**A GATE AT THE STAIRS	2010-08-29	18.0	1	0.0	9780375708466
5136	Lorrie Moore**A GATE AT THE STAIRS	2010-09-05	9.0	2	18.0	9780375708466
5137	Lorrie Moore**A GATE AT THE STAIRS	2010-09-12	13.0	3	9.0	9780375708466
5138	Lorrie Moore**A GATE AT THE STAIRS	2010-09-19	16.0	4	13.0	9780375708466
5139	Lorrie Moore**A GATE AT THE STAIRS	2010-09-26	18.0	5	16.0	9780375708466
5140	Lorrie Moore**A GATE AT THE STAIRS	2010-10-03	16.0	6	18.0	9780375708466
5141	Lorrie Moore**A GATE AT THE STAIRS	2010-10-10	12.0	7	16.0	9780375708466
5142	Lorrie Moore**A GATE AT THE STAIRS	2010-10-17	19.0	8	12.0	9780375708466
5143	Lorrie Moore**A GATE AT THE STAIRS	2010-10-24	20.0	9	19.0	9780375708466
5144	Louise Penny**THE BRUTAL TELLING	2009-09-26	19.0	0	0.0	9780312377038
5145	Luanne Rice**THE GEOMETRY OF SISTERS	2009-04-18	19.0	0	0.0	9780553805130
5146	Luanne Rice**WHAT MATTERS MOST	2008-07-12	17.0	1	0.0	9780553589702
5147	Lynn Kurland**ONE ENCHANTED EVENING	2010-05-16	20.0	1	0.0	9780515147919
5148	Lynn Kurland**TILL THERE WAS YOU	2009-05-02	19.0	1	0.0	9780515146240
5149	Lynn Kurland**WITH EVERY BREATH	2008-05-31	13.0	1	0.0	9780515144703
5150	Lynn Viehl**SHADOWLIGHT	2009-10-10	17.0	1	0.0	9780451412782
5151	Lynn Viehl**TWILIGHT FALL	2008-07-05	19.0	1	0.0	9780451412591
5152	Lynsay Sands**BORN TO BITE	2010-09-05	7.0	1	0.0	9780061474323
5153	Lynsay Sands**BORN TO BITE	2010-09-12	10.0	2	7.0	9780061474323
5154	Lynsay Sands**BORN TO BITE	2010-09-19	18.0	3	10.0	9780061474323
5155	Lynsay Sands**DEVIL OF THE HIGHLANDS	2009-01-31	14.0	1	0.0	9780061344770
5156	Lynsay Sands**DEVIL OF THE HIGHLANDS	2009-02-07	14.0	2	0.0	9780061344770
5157	Lynsay Sands**DEVIL OF THE HIGHLANDS	2009-02-14	17.0	3	0.0	9780061344770
5158	Lynsay Sands**HUNGRY FOR YOU	2010-12-05	5.0	1	0.0	9780061894572
5159	Lynsay Sands**HUNGRY FOR YOU	2010-12-12	8.0	2	5.0	9780061894572
5160	Lynsay Sands**TAMING THE HIGHLAND BRIDE	2010-01-31	18.0	1	0.0	9780061344787
5161	Lynsay Sands**THE HELLION AND THE HIGHLANDER	2010-02-28	18.0	1	0.0	9780061344794
5162	Lynsay Sands**THE IMMORTAL HUNTER	2009-04-04	7.0	1	0.0	9780061474309
5163	Lynsay Sands**THE IMMORTAL HUNTER	2009-04-11	12.0	2	7.0	9780061474309
5164	Lynsay Sands**THE IMMORTAL HUNTER	2009-04-18	12.0	3	12.0	9780061474309
5165	Lynsay Sands**THE RENEGADE HUNTER	2009-10-03	5.0	1	0.0	9780061474316
5166	Lynsay Sands**THE RENEGADE HUNTER	2009-10-10	8.0	2	5.0	9780061474316
5167	Lynsay Sands**THE RENEGADE HUNTER	2009-10-17	14.0	3	8.0	9780061474316
5168	Lynsay Sands**THE ROGUE HUNTER	2008-10-04	6.0	1	0.0	9780061474293
5169	Lynsay Sands**THE ROGUE HUNTER	2008-10-11	13.0	2	0.0	9780061474293
5170	Lynsay Sands, Pamela Palmer and Jaime Rush**BITTEN BY CUPID	2010-01-17	14.0	1	0.0	9780061894459
5171	Lynsay Sands, Pamela Palmer and Jaime Rush**BITTEN BY CUPID	2010-01-24	13.0	2	14.0	9780061894459
5172	Madeline Hunter**PROVOCATIVE IN PEARLS	2010-02-28	17.0	1	0.0	9780515147629
5173	Madeline Hunter**SECRETS OF SURRENDER	2008-05-24	20.0	1	0.0	9780440243953
5174	Maeve Binchy**HEART AND SOUL	2009-02-21	3.0	1	0.0	9780307278425
5175	Maeve Binchy**HEART AND SOUL	2009-02-28	7.0	2	3.0	9780307278425
5176	Maeve Binchy**HEART AND SOUL	2009-03-07	8.0	3	7.0	9780307278425
5177	Maeve Binchy**HEART AND SOUL	2009-03-14	8.0	4	8.0	9780307278425
5178	Maeve Binchy**HEART AND SOUL	2009-03-21	8.0	5	8.0	9780307278425
5179	Maeve Binchy**HEART AND SOUL	2009-03-28	11.0	6	8.0	9780307278425
5180	Maeve Binchy**HEART AND SOUL	2009-04-04	18.0	0	0.0	9780307278425
5181	Maeve Binchy**HEART AND SOUL	2010-02-28	19.0	1	0.0	9780307278425
5182	Maeve Binchy**HEART AND SOUL	2010-03-07	13.0	2	19.0	9780307278425
5183	Maeve Binchy**HEART AND SOUL	2010-03-14	13.0	3	13.0	9780307278425
5184	Maeve Binchy**HEART AND SOUL	2010-03-21	10.0	4	13.0	9780307278425
5185	Maeve Binchy**HEART AND SOUL	2010-03-28	14.0	5	10.0	9780307278425
5186	Margaret Atwood**THE YEAR OF THE FLOOD	2009-09-26	8.0	1	0.0	9780385528771
5187	Margaret Atwood**THE YEAR OF THE FLOOD	2009-10-03	15.0	2	8.0	9780385528771
5188	Margaret Weis and Tracy Hickman**DRAGONS OF THE HOURGLASS MAGE	2009-08-08	19.0	0	0.0	9780786949168
5189	Mariah Stewart**COMING HOME	2010-03-28	12.0	1	0.0	9780345520333
5190	Marilynne Robinson**HOME	2008-09-06	13.0	1	0.0	9780312428549
5191	Marilynne Robinson**HOME	2008-09-13	13.0	2	13.0	9780312428549
5192	Marilynne Robinson**HOME	2008-09-20	20.0	0	0.0	9780312428549
5193	Marilynne Robinson**HOME	2008-09-27	19.0	0	0.0	9780312428549
5194	Marilynne Robinson**HOME	2009-09-05	10.0	1	0.0	9780312428549
5195	Marilynne Robinson**HOME	2009-09-12	8.0	2	10.0	9780312428549
5196	Marilynne Robinson**HOME	2009-09-19	12.0	3	8.0	9780312428549
