	asin	author	author_title	isbn10	isbn13	list_date	num_wks_on_list	rank_last_wk	rank_this_wk	title
212		 Garrison Keillor.	 Garrison Keillor.**LAKE WOBEGON DAYS		9781598873290	1986-03-30	33	3	3	LAKE WOBEGON DAYS
213		 Margaret Atwood.	 Margaret Atwood.**THE HANDMAID'S TALE		9789151821559	1986-03-30	7	9	9	THE HANDMAID'S TALE
214		 Judith Michael.	 Judith Michael.**PRIVATE AFFAIRS		9780751525939	1986-03-30	7	10	10	PRIVATE AFFAIRS
215		 Ken Follett.	 Ken Follett.**LIE DOWN WITH LIONS		9783838703497	1986-03-30	11	5	4	LIE DOWN WITH LIONS
216		 Clive Cussler.	 Clive Cussler.**CYCLOPS		9780671703004	1986-03-30	12	13	13	CYCLOPS
217		 Dick Francis.	 Dick Francis.**BREAK IN		9780816141623	1986-03-30	4	2	2	BREAK IN
218		 Anne McCaffrey.	 Anne McCaffrey.**NERILKA'S STORY		9780345331595	1986-03-30	2	11	12	NERILKA'S STORY
219		 Belva Plain.	 Belva Plain.**EVERGREEN		9780440132783	1979-01-14	25	7	9	EVERGREEN
220		 Richard Bach.	 Richard Bach.**ILLUSIONS		9780434041015	1979-01-14	79	10	13	ILLUSIONS
221		 John Cheever.	 John Cheever.**THE STORIES OF JOHN CHEEVER		9783832180317	1979-01-14	6	8	3	THE STORIES OF JOHN CHEEVER
222		 John D. MacDonald.	 John D. MacDonald.**THE EMPTY COPPER SEA		9780397012206	1979-01-14	13	0	12	THE EMPTY COPPER SEA
223		 James A. Michener.	 James A. Michener.**CHESAPEAKE		9782020053662	1979-01-14	22	1	1	CHESAPEAKE
224		 M.M. Kaye.	 M.M. Kaye.**THE FAR PAVILIONS		9780140048339	1979-01-14	17	6	11	THE FAR PAVILIONS
225		 Herman Wouk.	 Herman Wouk.**WAR AND REMEMBRANCE		9780316172141	1979-01-14	15	2	2	WAR AND REMEMBRANCE
226		 Arthur Hailey.	 Arthur Hailey.**OVERLOAD		9780553170214	1979-01-14	1	0	7	OVERLOAD
227		 John Updike.	 John Updike.**THE COUP		9780233970943	1979-01-14	4	11	4	THE COUP
228		 Howard Fast.	 Howard Fast.**SECOND GENERATION		9780395266830	1979-01-14	17	4	5	SECOND GENERATION
229		 Mary Renault.	 Mary Renault.**THE PRAISE SINGER		9781844089604	1979-01-14	3	0	14	THE PRAISE SINGER
230		 Mario Puzo.	 Mario Puzo.**FOOLS DIE		9780451088819	1979-01-14	17	3	6	FOOLS DIE
231		 J.R.R. Tolkien.	 J.R.R. Tolkien.**THE SILMARILLION		9788475968513	1979-01-14	62	5	8	THE SILMARILLION
232		 Taylor Caldwell.	 Taylor Caldwell.**BRIGHT FLOWS THE RIVER		9780006157694	1979-01-14	12	9	10	BRIGHT FLOWS THE RIVER
233		 Lawrence Sanders.	 Lawrence Sanders.**THE SIXTH COMMANDMENT		9780425080122	1979-01-14	1	0	15	THE SIXTH COMMANDMENT
234		 Barbara Taylor Bradford.	 Barbara Taylor Bradford.**REMEMBER		9780517099162	1991-10-27	2	8	1	REMEMBER
235		 Melinda Haynes.	 Melinda Haynes.**MOTHER OF PEARL		9780786865390	1999-08-29	11	7	1	MOTHER OF PEARL
236		THE PLACES YOU'LL GO!  Dr. Seuss.	THE PLACES YOU'LL GO!  Dr. Seuss.**OH		9780007413577	1991-08-25	76	11	1	OH
237		 Melinda Haynes.	 Melinda Haynes.**MOTHER OF PEARL		9780786865390	1999-08-22	10	8	1	MOTHER OF PEARL
238		 Robert Ludlum.	 Robert Ludlum.**THE BOURNE IDENTITY		9781408287095	1980-08-24	27	5	8	THE BOURNE IDENTITY
239		 Irving Stone.	 Irving Stone.**THE ORIGIN		9788877181695	1980-08-24	2	12	5	THE ORIGIN
240		 Eric Van Lustbader.	 Eric Van Lustbader.**THE NINJA		9780449200605	1980-08-24	18	9	10	THE NINJA
241		 Mary Higgins Clark.	 Mary Higgins Clark.**THE CRADLE WILL FALL		9780002221245	1980-08-24	5	0	12	THE CRADLE WILL FALL
242		 Michael M. Thomas.	 Michael M. Thomas.**GREEN MONDAY		9780449442593	1980-08-24	4	15	15	GREEN MONDAY
243		 Joyce Carol Oates.	 Joyce Carol Oates.**BELLEFLEUR		9780062269164	1980-08-24	3	11	11	BELLEFLEUR
244		 Judith Krantz.	 Judith Krantz.**PRINCESS DAISY		9781299041974	1980-08-24	32	8	9	PRINCESS DAISY
245		 Belva Plain.	 Belva Plain.**RANDOM WINDS		9780440171584	1980-08-24	18	3	3	RANDOM WINDS
246		 P.D. James.	 P.D. James.**INNOCENT BLOOD		9780743219631	1980-08-24	16	14	14	INNOCENT BLOOD
247		 Susan Howatch.	 Susan Howatch.**SINS OF THE FATHERS		9780751538182	1980-08-24	11	7	6	SINS OF THE FATHERS
248		 Erica Jong.	 Erica Jong.**FANNY		9783100377043	1980-08-24	1	0	13	FANNY
249		 Stephen King.	 Stephen King.**FIRESTARTER		9788860613363	1980-08-24	3	2	2	FIRESTARTER
250		 Laurell K. Hamilton.	 Laurell K. Hamilton.**MISTRAL’S KISS		9780345443618	2006-12-31	3	15	12	MISTRAL’S KISS
251		 Nicholas Sparks.	 Nicholas Sparks.**DEAR JOHN		9781442002081	2006-12-31	9	4	4	DEAR JOHN
252		 Thomas Harris.	 Thomas Harris.**HANNIBAL RISING		9780739321041	2006-12-31	4	5	6	HANNIBAL RISING
253		 James Patterson.	 James Patterson.**CROSS		9788466632119	2006-12-31	7	2	2	CROSS
254		 Mitch Albom.	 Mitch Albom.**FOR ONE MORE DAY		9781401303297	2006-12-31	14	1	1	FOR ONE MORE DAY
255		 Michael Crichton.	 Michael Crichton.**NEXT		9780517149225	2006-12-31	5	3	3	NEXT
256		 Philippa Gregory.	 Philippa Gregory.**THE BOLEYN INHERITANCE		9780007373932	2006-12-31	4	10	10	THE BOLEYN INHERITANCE
257		 Stephen King.	 Stephen King.**LISEY’S STORY		9782226179692	2006-12-31	10	8	14	LISEY’S STORY
258		 Dean Koontz.	 Dean Koontz.**BROTHER ODD		9781847821232	2006-12-31	5	7	8	BROTHER ODD
259		 Carl Hiaasen.	 Carl Hiaasen.**NATURE GIRL		9780552216463	2006-12-31	7	11	15	NATURE GIRL
260		 Nelson DeMille.	 Nelson DeMille.**WILD FIRE		9780759569430	2006-12-31	8	9	11	WILD FIRE
261		 Iris Johansen.	 Iris Johansen.**STALEMATE		9780553903331	2006-12-31	1	0	9	STALEMATE
262		 Greg Iles.	 Greg Iles.**TRUE EVIL		9781405616768	2006-12-31	2	0	13	TRUE EVIL
263		 Julie Garwood.	 Julie Garwood.**SHADOW DANCE		9781423306443	2006-12-31	1	0	5	SHADOW DANCE
264		 Clive Cussler and Dirk Cussler.	 Clive Cussler and Dirk Cussler.**TREASURE OF KHAN		9780399153693	2006-12-31	5	6	7	TREASURE OF KHAN
265		 Ken Follett.	 Ken Follett.**JACKDAWS		9788388087769	2001-12-30	7	9	1	JACKDAWS
266		 Caleb Carr.	 Caleb Carr.**THE ALIENIST		9789724609430	1994-04-03	1	0	1	THE ALIENIST
267		 Elmore Leonard.	 Elmore Leonard.**BE COOL		9780440235057	1999-03-07	4	4	7	BE COOL
268		 Tom Wolfe.	 Tom Wolfe.**A MAN IN FULL		9780374270322	1999-03-07	18	10	14	A MAN IN FULL
269		 Barbara Kingsolver.	 Barbara Kingsolver.**THE POISONWOOD BIBLE		9780061436772	1999-03-07	21	8	10	THE POISONWOOD BIBLE
270		 Tim LaHaye and Jerry B. Jenkins.	 Tim LaHaye and Jerry B. Jenkins.**APOLLYON		9780788751271	1999-03-07	4	2	6	APOLLYON
271		 Maeve Binchy.	 Maeve Binchy.**TARA ROAD		9780385335126	1999-03-07	0	0	5	TARA ROAD
272		 Tami Hoag.	 Tami Hoag.**ASHES TO ASHES		9780752826004	1999-03-07	1	0	4	ASHES TO ASHES
273		 Sue Miller.	 Sue Miller.**WHILE I WAS GONE		9780747584650	1999-03-07	4	12	15	WHILE I WAS GONE
274		 Robin Cook.	 Robin Cook.**VECTOR		9780613225632	1999-03-07	1	0	11	VECTOR
275		 Nora Roberts.	 Nora Roberts.**RIVER'S END		9781101351925	1999-03-07	1	0	2	RIVER'S END
276		 John Grisham.	 John Grisham.**THE TESTAMENT		9780345531964	1999-03-07	5	1	1	THE TESTAMENT
277		 Elizabeth Strout.	 Elizabeth Strout.**AMY AND ISABELLE		9783492235976	1999-03-07	2	9	12	AMY AND ISABELLE
278		 Patricia Cornwell.	 Patricia Cornwell.**SOUTHERN CROSS		9788852035166	1999-03-07	8	3	13	SOUTHERN CROSS
279		 Barbara Taylor Bradford.	 Barbara Taylor Bradford.**A SUDDEN CHANGE OF HEART		9783548257457	1999-03-07	3	6	8	A SUDDEN CHANGE OF HEART
280		 Sidney Sheldon.	 Sidney Sheldon.**THE STARS SHINE DOWN		9780007386857	1992-11-29	9	6	1	THE STARS SHINE DOWN
281		 James Clavell.	 James Clavell.**NOBLE HOUSE		9780736648660	1981-04-26	1	0	1	NOBLE HOUSE
282		 Frank Herbert.	 Frank Herbert.**GOD EMPEROR OF DUNE		9780881036350	1981-04-26	3	7	11	GOD EMPEROR OF DUNE
283		 Fred Mustard Stewart.	 Fred Mustard Stewart.**CENTURY		9780688003982	1981-04-26	12	8	9	CENTURY
284		 Kit Williams.	 Kit Williams.**MASQUERADE		9780224016179	1981-04-26	17	4	3	MASQUERADE
285		 Thomas Fleming.	 Thomas Fleming.**THE OFFICERS' WIVES		9780446325578	1981-04-26	2	15	15	THE OFFICERS' WIVES
286		 Gore Vidal.	 Gore Vidal.**CREATION		9780586054581	1981-04-26	6	2	5	CREATION
287		 Mary Gordon.	 Mary Gordon.**THE COMPANY OF WOMEN		9780394505084	1981-04-26	9	10	12	THE COMPANY OF WOMEN
288		 Martin Cruz Smith.	 Martin Cruz Smith.**GORKY PARK		9781471131080	1981-04-26	5	1	2	GORKY PARK
289		 Robin Cook.	 Robin Cook.**BRAIN		9781101405796	1981-04-26	13	9	13	BRAIN
290		 Toni Morrison.	 Toni Morrison.**TAR BABY		9782735700479	1981-04-26	4	12	14	TAR BABY
291		 Wilbur Smith.	 Wilbur Smith.**THE DELTA DECISION		9780451136978	1981-04-26	6	0	10	THE DELTA DECISION
292		 James A. Michener.	 James A. Michener.**THE COVENANT		9780312021795	1981-04-26	29	3	7	THE COVENANT
293		 John D. MacDonald.	 John D. MacDonald.**FREE FALL IN CRIMSON		9780330266666	1981-04-26	3	6	4	FREE FALL IN CRIMSON
294		 Dick Francis.	 Dick Francis.**REFLEX		9780330266628	1981-04-26	5	5	6	REFLEX
295		 D.M. Thomas.	 D.M. Thomas.**THE WHITE HOTEL		9780140108033	1981-04-26	3	11	8	THE WHITE HOTEL
296		 Gabriel Garcia Marquez.	 Gabriel Garcia Marquez.**LOVE IN THE TIME OF CHOLERA		9783423113601	1988-05-29	8	3	2	LOVE IN THE TIME OF CHOLERA
297		 Jackie Collins.	 Jackie Collins.**ROCK STAR		9780434140916	1988-05-29	8	4	6	ROCK STAR
298		 Judith Michael.	 Judith Michael.**INHERITANCE		9781514280348	1988-05-29	13	9	14	INHERITANCE
299		 Nelson DeMille.	 Nelson DeMille.**THE CHARM SCHOOL		9780739485132	1988-05-29	2	0	15	THE CHARM SCHOOL
300		 Elmore Leonard.	 Elmore Leonard.**FREAKY DEAKY		9788202128999	1988-05-29	4	7	9	FREAKY DEAKY
301		 Danielle Steel.	 Danielle Steel.**ZOYA		9780751519686	1988-05-29	5	1	1	ZOYA
302		 Robert Ludlum.	 Robert Ludlum.**THE ICARUS AGENDA		9782266105392	1988-05-29	14	2	3	THE ICARUS AGENDA
303		 Isaac Asimov.	 Isaac Asimov.**PRELUDE TO FOUNDATION		9780606275743	1988-05-29	4	13	13	PRELUDE TO FOUNDATION
304		 Rosamunde Pilcher.	 Rosamunde Pilcher.**THE SHELL SEEKERS		9789635488841	1988-05-29	17	11	7	THE SHELL SEEKERS
305		 Tom Wolfe.	 Tom Wolfe.**THE BONFIRE OF THE VANITIES		9780553381344	1988-05-29	32	5	5	THE BONFIRE OF THE VANITIES
306		 John Gardner.	 John Gardner.**SCORPIUS		9780425131404	1988-05-29	3	12	11	SCORPIUS
307		 Robert B. Parker.	 Robert B. Parker.**CRIMSON JOY		9781299006546	1988-05-29	2	14	8	CRIMSON JOY
308		 Clive Cussler.	 Clive Cussler.**TREASURE		9785556068445	1988-05-29	13	8	12	TREASURE
309		 Dominick Dunne.	 Dominick Dunne.**PEOPLE LIKE US		9780345430540	1988-05-29	5	6	4	PEOPLE LIKE US
310		 Belva Plain.	 Belva Plain.**TAPESTRY		9781306988421	1988-05-29	6	10	10	TAPESTRY
311		 Nick Bantock.	 Nick Bantock.**SABINE'S NOTEBOOK		9780732907600	1992-11-22	8	6	1	SABINE'S NOTEBOOK
312		 Gabriel Garcia Marquez.	 Gabriel Garcia Marquez.**LOVE IN THE TIME OF CHOLERA		9783423113601	1988-05-22	7	3	3	LOVE IN THE TIME OF CHOLERA
313		 Jackie Collins.	 Jackie Collins.**ROCK STAR		9780434140916	1988-05-22	7	4	4	ROCK STAR
314		 Judith Michael.	 Judith Michael.**INHERITANCE		9781514280348	1988-05-22	12	10	9	INHERITANCE
315		 Dominick Dunne.	 Dominick Dunne.**PEOPLE LIKE US		9780345430540	1988-05-22	4	6	6	PEOPLE LIKE US
316		 Danielle Steel.	 Danielle Steel.**ZOYA		9780751519686	1988-05-22	4	1	1	ZOYA
317		 Tom Wolfe.	 Tom Wolfe.**THE BONFIRE OF THE VANITIES		9780553381344	1988-05-22	31	5	5	THE BONFIRE OF THE VANITIES
318		 Robert Ludlum.	 Robert Ludlum.**THE ICARUS AGENDA		9782266105392	1988-05-22	13	2	2	THE ICARUS AGENDA
319		 Isaac Asimov.	 Isaac Asimov.**PRELUDE TO FOUNDATION		9780606275743	1988-05-22	3	15	13	PRELUDE TO FOUNDATION
320		 Rosamunde Pilcher.	 Rosamunde Pilcher.**THE SHELL SEEKERS		9789635488841	1988-05-22	16	11	11	THE SHELL SEEKERS
321		 Michael Chabon.	 Michael Chabon.**THE MYSTERIES OF PITTSBURGH		9780061687570	1988-05-22	6	12	15	THE MYSTERIES OF PITTSBURGH
322		 Elmore Leonard.	 Elmore Leonard.**FREAKY DEAKY		9788202128999	1988-05-22	3	8	7	FREAKY DEAKY
323		 John Gardner.	 John Gardner.**SCORPIUS		9780425131404	1988-05-22	2	13	12	SCORPIUS
324		 Robert B. Parker.	 Robert B. Parker.**CRIMSON JOY		9781299006546	1988-05-22	1	0	14	CRIMSON JOY
325		 Clive Cussler.	 Clive Cussler.**TREASURE		9785556068445	1988-05-22	12	7	8	TREASURE
326		 Belva Plain.	 Belva Plain.**TAPESTRY		9781306988421	1988-05-22	5	9	10	TAPESTRY
327		 Dick Francis.	 Dick Francis.**WILD HORSES		9780425196748	1994-10-23	5	9	1	WILD HORSES
328		 Harold Robbins.	 Harold Robbins.**MEMORIES OF ANOTHER DAY		9780450046629	1980-04-13	24	12	12	MEMORIES OF ANOTHER DAY
329		 Marilyn French.	 Marilyn French.**THE BLEEDING HEART		9780517345542	1980-04-13	5	7	4	THE BLEEDING HEART
330		 Frederick Forsyth.	 Frederick Forsyth.**THE DEVIL'S ALTERNATIVE		9780099559825	1980-04-13	13	3	3	THE DEVIL'S ALTERNATIVE
331		 Wilbur Smith.	 Wilbur Smith.**HUNGRY AS THE SEA		9789500406314	1980-04-13	6	8	15	HUNGRY AS THE SEA
332		 Robert Ludlum.	 Robert Ludlum.**THE BOURNE IDENTITY		9781408287095	1980-04-13	8	1	1	THE BOURNE IDENTITY
333		 William Martin.	 William Martin.**BACK BAY		9780671415044	1980-04-13	0	200	11	BACK BAY
334		 John le Carré.	 John le Carré.**SMILEY'S PEOPLE		9780743455800	1980-04-13	19	4	5	SMILEY'S PEOPLE
335		 Stephen King.	 Stephen King.**THE DEAD ZONE		9785170124831	1980-04-13	32	0	14	THE DEAD ZONE
336	B0116EBXO0	 William F. Buckley Jr.	 William F. Buckley Jr.**WHO'S ON FIRST	1888952288	9781888952285	1980-04-13	6	6	6	WHO'S ON FIRST
337		 Cynthia Freeman.	 Cynthia Freeman.**PORTRAITS		9781306622318	1980-04-13	17	5	7	PORTRAITS
338		 Dee Brown.	 Dee Brown.**CREEK MARY'S BLOOD		9780099246800	1980-04-13	4	11	9	CREEK MARY'S BLOOD
339		 Helen Van Slyke.	 Helen Van Slyke.**NO LOVE LOST		9781940059037	1980-04-13	1	0	8	NO LOVE LOST
340		 William Styron.	 William Styron.**SOPHIE'S CHOICE		9780099470441	1980-04-13	45	10	13	SOPHIE'S CHOICE
341		 Judith Krantz.	 Judith Krantz.**PRINCESS DAISY		9781299041974	1980-04-13	13	2	2	PRINCESS DAISY
342		 Dick Francis.	 Dick Francis.**TO THE HILT		9780515122824	1996-10-27	5	7	1	TO THE HILT
343		 Nicholas Sparks.	 Nicholas Sparks.**THE NOTEBOOK		9788478883356	1996-10-20	2	10	1	THE NOTEBOOK
344		 Sidney Sheldon.	 Sidney Sheldon.**MEMORIES OF MIDNIGHT		9789500419321	1990-09-02	4	1	2	MEMORIES OF MIDNIGHT
345		 Tony Hillerman.	 Tony Hillerman.**COYOTE WAITS		9780061186448	1990-09-02	11	8	12	COYOTE WAITS
346		 Alice Hoffman.	 Alice Hoffman.**SEVENTH HEAVEN		9780449220184	1990-09-02	4	10	13	SEVENTH HEAVEN
347		 Len Deighton.	 Len Deighton.**SPY SINKER		9780586068991	1990-09-02	1	0	9	SPY SINKER
348		 Scott Turow.	 Scott Turow.**THE BURDEN OF PROOF		9780747519263	1990-09-02	14	2	3	THE BURDEN OF PROOF
349		 Rosamunde Pilcher.	 Rosamunde Pilcher.**SEPTEMBER		9781560540540	1990-09-02	8	22	8	SEPTEMBER
350		THE PLACES YOU'LL GO!  Dr. Seuss.	THE PLACES YOU'LL GO!  Dr. Seuss.**OH		9780007413577	1990-09-02	30	6	7	OH
351		 Elmore Leonard.	 Elmore Leonard.**GET SHORTY		9780060547325	1990-09-02	6	9	11	GET SHORTY
352		 Barbara Taylor Bradford.	 Barbara Taylor Bradford.**THE WOMEN IN HIS LIFE		9780816152445	1990-09-02	6	3	4	THE WOMEN IN HIS LIFE
353		 M. Scott Peck.	 M. Scott Peck.**A BED BY THE WINDOW		9781409007760	1990-09-02	1	0	14	A BED BY THE WINDOW
354		 Danielle Steel.	 Danielle Steel.**MESSAGE FROM NAM		9780816157945	1990-09-02	13	4	5	MESSAGE FROM NAM
355		 Stephen King.	 Stephen King.**THE STAND		9785557085373	1990-09-02	19	5	6	THE STAND
356		 Anne McCaffrey.	 Anne McCaffrey.**THE ROWAN		9780441735761	1990-09-02	1	0	15	THE ROWAN
357		 Stephen King.	 Stephen King.**FOUR PAST MIDNIGHT		9780451170385	1990-09-02	1	0	1	FOUR PAST MIDNIGHT
358		 Tony Hillerman.	 Tony Hillerman.**COYOTE WAITS		9780061186448	1990-09-09	12	12	15	COYOTE WAITS
359		 Alice Hoffman.	 Alice Hoffman.**SEVENTH HEAVEN		9780449220184	1990-09-09	5	13	14	SEVENTH HEAVEN
360		 Kurt Vonnegut.	 Kurt Vonnegut.**HOCUS POCUS		9786063302961	1990-09-09	1	0	6	HOCUS POCUS
361		 Len Deighton.	 Len Deighton.**SPY SINKER		9780586068991	1990-09-09	2	9	5	SPY SINKER
362		 Scott Turow.	 Scott Turow.**THE BURDEN OF PROOF		9780747519263	1990-09-09	15	3	3	THE BURDEN OF PROOF
363		 Rosamunde Pilcher.	 Rosamunde Pilcher.**SEPTEMBER		9781560540540	1990-09-09	23	8	12	SEPTEMBER
364		THE PLACES YOU'LL GO!  Dr. Seuss.	THE PLACES YOU'LL GO!  Dr. Seuss.**OH		9780007413577	1990-09-09	31	7	9	OH
365		 Sidney Sheldon.	 Sidney Sheldon.**MEMORIES OF MIDNIGHT		9789500419321	1990-09-09	5	2	2	MEMORIES OF MIDNIGHT
366		 Barbara Taylor Bradford.	 Barbara Taylor Bradford.**THE WOMEN IN HIS LIFE		9780816152445	1990-09-09	7	4	4	THE WOMEN IN HIS LIFE
367		 M. Scott Peck.	 M. Scott Peck.**A BED BY THE WINDOW		9781409007760	1990-09-09	2	14	13	A BED BY THE WINDOW
368		 Danielle Steel.	 Danielle Steel.**MESSAGE FROM NAM		9780816157945	1990-09-09	14	5	7	MESSAGE FROM NAM
369		 Stephen King.	 Stephen King.**THE STAND		9785557085373	1990-09-09	20	6	8	THE STAND
370		 Stephen King.	 Stephen King.**FOUR PAST MIDNIGHT		9780451170385	1990-09-09	2	1	1	FOUR PAST MIDNIGHT
371		 Gabriel Garcia Marquez.	 Gabriel Garcia Marquez.**THE GENERAL IN HIS LABYRINTH		9783442072903	1990-09-09	1	0	10	THE GENERAL IN HIS LABYRINTH
372		 Larry McMurtry.	 Larry McMurtry.**SOME CAN WHISTLE		9780816149872	1989-10-29	3	11	6	SOME CAN WHISTLE
373		 Umberto Eco.	 Umberto Eco.**FOUCAULT'S PENDULUM		9780436200311	1989-10-29	4	3	3	FOUCAULT'S PENDULUM
374		 Stephen King.	 Stephen King.**THE DARK HALF		9781627153072	1989-10-29	2	1	1	THE DARK HALF
375		 J. M. Dillard.	 J. M. Dillard.**THE LOST YEARS		9780671707958	1989-10-29	6	12	14	THE LOST YEARS
376		 Amy Tan.	 Amy Tan.**THE JOY LUCK CLUB		9780795310744	1989-10-29	32	13	13	THE JOY LUCK CLUB
377		 Jimmy Buffett.	 Jimmy Buffett.**TALES FROM MARGARITAVILLE		9780449222485	1989-10-29	4	6	4	TALES FROM MARGARITAVILLE
378		 Jimmy Stewart.	 Jimmy Stewart.**JIMMY STEWART AND HIS POEMS		9780517112496	1989-10-29	8	5	5	JIMMY STEWART AND HIS POEMS
379		 Ken Follett.	 Ken Follett.**THE PILLARS OF THE EARTH		9788401323386	1989-10-29	9	4	7	THE PILLARS OF THE EARTH
380		 Armistead Maupin.	 Armistead Maupin.**SURE OF YOU		9780061434310	1989-10-29	1	0	15	SURE OF YOU
381		 Tom Clancy.	 Tom Clancy.**CLEAR AND PRESENT DANGER		9781101000762	1989-10-29	2	11	2	CLEAR AND PRESENT DANGER
382		 Stephen Coonts.	 Stephen Coonts.**THE MINOTAUR		9781453210550	1989-10-29	5	10	10	THE MINOTAUR
383		 John Jakes.	 John Jakes.**CALIFORNIA GOLD		9780345369086	1989-10-29	9	7	8	CALIFORNIA GOLD
384		 Judith Viorst.	 Judith Viorst.**FOREVER FIFTY: And Other Negotiations		9781501105876	1989-10-29	12	4	12	FOREVER FIFTY: And Other Negotiations
385		 Gregory Maguire.	 Gregory Maguire.**SON OF A WITCH		9780061119781	2005-10-16	3	4	1	SON OF A WITCH
386		 Jonathan Kellerman.	 Jonathan Kellerman.**SILENT PARTNER		9780751510652	1989-10-22	14	1897	15	SILENT PARTNER
387		 Stephen Coonts.	 Stephen Coonts.**THE MINOTAUR		9781453210550	1989-10-22	4	8	10	THE MINOTAUR
388		 Umberto Eco.	 Umberto Eco.**FOUCAULT'S PENDULUM		9780436200311	1989-10-22	3	4	3	FOUCAULT'S PENDULUM
389		 Stephen King.	 Stephen King.**THE DARK HALF		9781627153072	1989-10-22	1	1	1	THE DARK HALF
390		 J.M. Dillard.	 J.M. Dillard.**THE LOST YEARS		9780671707958	1989-10-22	5	7	12	THE LOST YEARS
391		 Allan Gurganus.	 Allan Gurganus.**OLDEST LIVING CONFEDERATE WIDOW TELLS ALL		9780375726637	1989-10-22	8	6	8	OLDEST LIVING CONFEDERATE WIDOW TELLS ALL
392		 Amy Tan.	 Amy Tan.**THE JOY LUCK CLUB		9780795310744	1989-10-22	31	9	13	THE JOY LUCK CLUB
393		 Raymond Chandler and Robert B. Parker.	 Raymond Chandler and Robert B. Parker.**POODLE SPRINGS		9788385519164	1989-10-22	2	10	9	POODLE SPRINGS
394		 Joseph F. Girzone.	 Joseph F. Girzone.**JOSHUA AND THE CHILDREN		9780020199052	1989-10-22	12	15	14	JOSHUA AND THE CHILDREN
395		 Tom Clancy.	 Tom Clancy.**CLEAR AND PRESENT DANGER		9781101000762	1989-10-22	10	1	2	CLEAR AND PRESENT DANGER
396		 Larry McMurtry.	 Larry McMurtry.**SOME CAN WHISTLE		9780816149872	1989-10-22	2	11	11	SOME CAN WHISTLE
397		 Jimmy Buffett.	 Jimmy Buffett.**TALES FROM MARGARITAVILLE		9780449222485	1989-10-22	3	0	6	TALES FROM MARGARITAVILLE
398		 John Jakes.	 John Jakes.**CALIFORNIA GOLD		9780345369086	1989-10-22	8	5	7	CALIFORNIA GOLD
399		 Judith Viorst.	 Judith Viorst.**FOREVER FIFTY: And Other Negotiations		9781501105876	1989-10-22	3	12	16	FOREVER FIFTY: And Other Negotiations
400		 Ken Follett.	 Ken Follett.**PILLARS OF THE EARTH		9788401323386	1989-10-22	8	2	4	PILLARS OF THE EARTH
401		 Robert Ludlum.	 Robert Ludlum.**THE SCORPIO ILLUSION		9782823805451	1993-07-18	9	8	1	THE SCORPIO ILLUSION
402		 Nelson DeMille.	 Nelson DeMille.**THE GOLD COAST		9780679423478	1990-05-06	4	12	11	THE GOLD COAST
403		 Janet Dailey.	 Janet Dailey.**MASQUERADE		9781497615908	1990-05-06	7	7	10	MASQUERADE
404		 Sue Miller.	 Sue Miller.**FAMILY PICTURES		9780062495808	1990-05-06	2	15	9	FAMILY PICTURES
405		 Clive Cussler.	 Clive Cussler.**DRAGON		9788497933650	1990-05-06	2	10	4	DRAGON
406		 Rosamunde Pilcher.	 Rosamunde Pilcher.**SEPTEMBER		9781560540540	1990-05-06	5	2	2	SEPTEMBER
407		 Stephen King.	 Stephen King.**THE STAND		9785557085373	1990-05-06	1	2	1	THE STAND
408		 Harold Coyle.	 Harold Coyle.**BRIGHT STAR		9780792484240	1990-05-06	5	9	12	BRIGHT STAR
409		 Sandra Brown.	 Sandra Brown.**THE ALIBI		9780446913553	1999-10-03	5	6	1	THE ALIBI
410		 Harold Robbins.	 Harold Robbins.**DESCENT FROM XANADU		9780671735548	1984-04-15	1	0	12	DESCENT FROM XANADU
411		 Leon Uris.	 Leon Uris.**THE HAJ		9780233976976	1984-04-15	3	3	2	THE HAJ
412		 Robert Ludlum.	 Robert Ludlum.**THE AQUITAINE PROGRESSION		9782221086094	1984-04-15	8	1	1	THE AQUITAINE PROGRESSION
413		 Frank Herbert.	 Frank Herbert.**HERETICS OF DUNE		9789651304217	1984-04-15	4	4	3	HERETICS OF DUNE
414		 James A. Michener.	 James A. Michener.**POLAND		9780436279683	1984-04-15	35	12	11	POLAND
415		 Dr. Seuss.	 Dr. Seuss.**THE BUTTER BATTLE BOOK		9780394965802	1984-04-15	7	2	4	THE BUTTER BATTLE BOOK
416		 Whitley Strieber and James W. Kunetka.	 Whitley Strieber and James W. Kunetka.**WARDAY		9780446326308	1984-04-15	1	0	15	WARDAY
417		 Andrew M. Greeley.	 Andrew M. Greeley.**LORD OF THE DANCE		9780446512923	1984-04-15	7	8	7	LORD OF THE DANCE
418		 Dick Francis.	 Dick Francis.**THE DANGER		9780816137244	1984-04-15	5	5	5	THE DANGER
419		 John D. MacDonald.	 John D. MacDonald.**ONE MORE SUNDAY		9780450058196	1984-04-15	5	9	6	ONE MORE SUNDAY
420		 Susan Isaacs.	 Susan Isaacs.**ALMOST PARADISE		9780061712890	1984-04-15	12	11	10	ALMOST PARADISE
421		 Stephen King.	 Stephen King.**PET SEMATARY		9785170686773	1984-04-15	26	8	9	PET SEMATARY
422		 Judy Blume.	 Judy Blume.**SMART WOMEN		9780671693114	1984-04-15	12	7	8	SMART WOMEN
423		 Umberto Eco.	 Umberto Eco.**THE NAME OF THE ROSE		9788497592581	1984-04-15	45	14	13	THE NAME OF THE ROSE
